"Fa","Fb","Foil","Fshear","K","Nca","Sa","Sb","Sc","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","Uc:0","Uc:1","Uc:2","eps","kra","krb","krc","p","phi","phia","phib","phic","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.83153e+04,nan,nan,nan,nan,1,2.87728e+00,2.87728e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.82305e+04,nan,nan,nan,nan,1,2.88095e+00,2.88095e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.81457e+04,nan,nan,nan,nan,1,2.88462e+00,2.88462e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.80609e+04,nan,nan,nan,nan,1,2.88829e+00,2.88829e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.79761e+04,nan,nan,nan,nan,1,2.89196e+00,2.89196e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.78913e+04,nan,nan,nan,nan,1,2.89563e+00,2.89563e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.78065e+04,nan,nan,nan,nan,1,2.89930e+00,2.89930e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.77218e+04,nan,nan,nan,nan,1,2.90297e+00,2.90297e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.76370e+04,nan,nan,nan,nan,1,2.90664e+00,2.90664e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.75522e+04,nan,nan,nan,nan,1,2.91031e+00,2.91031e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.74674e+04,nan,nan,nan,nan,1,2.91398e+00,2.91398e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.73826e+04,nan,nan,nan,nan,1,2.91765e+00,2.91765e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.72978e+04,nan,nan,nan,nan,1,2.92132e+00,2.92132e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.72130e+04,nan,nan,nan,nan,1,2.92499e+00,2.92499e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.71282e+04,nan,nan,nan,nan,1,2.92866e+00,2.92866e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.70434e+04,nan,nan,nan,nan,1,2.93233e+00,2.93233e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.69586e+04,nan,nan,nan,nan,1,2.93600e+00,2.93600e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.68738e+04,nan,nan,nan,nan,1,2.93967e+00,2.93967e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.67890e+04,nan,nan,nan,nan,1,2.94334e+00,2.94334e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.67042e+04,nan,nan,nan,nan,1,2.94701e+00,2.94701e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.66194e+04,nan,nan,nan,nan,1,2.95068e+00,2.95068e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.65347e+04,nan,nan,nan,nan,1,2.95435e+00,2.95435e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.64499e+04,nan,nan,nan,nan,1,2.95802e+00,2.95802e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.63651e+04,nan,nan,nan,nan,1,2.96169e+00,2.96169e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.62803e+04,nan,nan,nan,nan,1,2.96536e+00,2.96536e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.61955e+04,nan,nan,nan,nan,1,2.96903e+00,2.96903e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.61107e+04,nan,nan,nan,nan,1,2.97270e+00,2.97270e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.60259e+04,nan,nan,nan,nan,1,2.97637e+00,2.97637e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.59411e+04,nan,nan,nan,nan,1,2.98004e+00,2.98004e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.58563e+04,nan,nan,nan,nan,1,2.98371e+00,2.98371e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.57715e+04,nan,nan,nan,nan,1,2.98738e+00,2.98738e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.56867e+04,nan,nan,nan,nan,1,2.99105e+00,2.99105e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.56019e+04,nan,nan,nan,nan,1,2.99472e+00,2.99472e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.55171e+04,nan,nan,nan,nan,1,2.99839e+00,2.99839e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.54323e+04,nan,nan,nan,nan,1,3.00206e+00,3.00206e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.53475e+04,nan,nan,nan,nan,1,3.00573e+00,3.00573e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.52627e+04,nan,nan,nan,nan,1,3.00940e+00,3.00940e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.51780e+04,nan,nan,nan,nan,1,3.01307e+00,3.01307e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.50932e+04,nan,nan,nan,nan,1,3.01674e+00,3.01674e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.50084e+04,nan,nan,nan,nan,1,3.02041e+00,3.02041e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.49236e+04,nan,nan,nan,nan,1,3.02408e+00,3.02408e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.48388e+04,nan,nan,nan,nan,1,3.02775e+00,3.02775e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.47540e+04,nan,nan,nan,nan,1,3.03142e+00,3.03142e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.46692e+04,nan,nan,nan,nan,1,3.03509e+00,3.03509e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.45844e+04,nan,nan,nan,nan,1,3.03876e+00,3.03876e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.44996e+04,nan,nan,nan,nan,1,3.04243e+00,3.04243e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.44148e+04,nan,nan,nan,nan,1,3.04610e+00,3.04610e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.43300e+04,nan,nan,nan,nan,1,3.04977e+00,3.04977e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.42452e+04,nan,nan,nan,nan,1,3.05344e+00,3.05344e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.41604e+04,nan,nan,nan,nan,1,3.05711e+00,3.05711e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.40757e+04,nan,nan,nan,nan,1,3.06078e+00,3.06078e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.39909e+04,nan,nan,nan,nan,1,3.06445e+00,3.06445e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.39061e+04,nan,nan,nan,nan,1,3.06812e+00,3.06812e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.38213e+04,nan,nan,nan,nan,1,3.07179e+00,3.07179e+00,5.00000e-03,5.00000e-03
